name,id,cur_rank,prev_rank,world,dc,points,portrait,tier,wins,job
Credit Collector,43118126,84,40,Behemoth,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,21,SAM
Meow Up,43576192,84,99,Behemoth,Primal,0,https://img.finalfantasyxiv.com/lds/h/Q/SFkR8_xz0dwwiHC4c3dA1b2M3E.png,Crystal,0,RPR
Aurum Veritas,38731724,86,0,Lamia,Primal,0,https://img.finalfantasyxiv.com/lds/h/q/jt9XfqaesFaOUpd_7KrSGekyKY.png,Crystal,0,MNK
Anathalia Sinclaire,4009266,87,0,Excalibur,Primal,0,https://img.finalfantasyxiv.com/lds/h/q/jt9XfqaesFaOUpd_7KrSGekyKY.png,Crystal,0,MNK
Kisaki Tetta,17153163,87,44,Hyperion,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,17,MNK
Koolaid Bandit,9991054,87,44,Leviathan,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,17,GNB
Meta- Knight,42681745,87,44,Leviathan,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,17,GNB
Amber Makaveli,7887877,91,48,Hyperion,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,16,WAR
Stellar Stratos,25971070,91,48,Famfrit,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,16,WAR
Vlad Dracula,16070035,91,90,Excalibur,Primal,0,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,0,RDM
Sylphx Ium,39507698,94,99,Hyperion,Primal,0,https://img.finalfantasyxiv.com/lds/h/Q/SFkR8_xz0dwwiHC4c3dA1b2M3E.png,Crystal,0,RDM
Seijuro Akashi,7353294,95,0,Lamia,Primal,100,https://img.finalfantasyxiv.com/lds/h/q/jt9XfqaesFaOUpd_7KrSGekyKY.png,Crystal,14,PLD
Vaughn Amberforge,9268501,95,50,Ultros,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,14,DRG
Leyah Avandi,27251780,97,0,Exodus,Primal,100,https://img.finalfantasyxiv.com/lds/h/q/jt9XfqaesFaOUpd_7KrSGekyKY.png,Crystal,12,SAM
Ayoyoyo Wololo,27430575,98,52,Leviathan,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,11,SGE
Ginna Sunshatter,14314136,99,53,Exodus,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,9,WHM
Glace Velyn,8995125,99,53,Leviathan,Primal,100,https://img.finalfantasyxiv.com/lds/h/i/wZ2T_KCer_XZH9C5rAlej2xIsE.png,Crystal,9,WAR
